Sensor1,Sensor2,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor3
261.41995,197.3858005,25.228399,211.3291137,40.73193475,21.031963,176.3538375,151.1254385
260.46625,197.3953375,25.209325,211.3364254,40.80737625,20.913605,176.4817325,151.2724075
257.56638,197.4243362,25.1513276,211.3586578,40.6385901,20.951897,176.4724392,151.3211116
259.21494,197.4078506,25.1842988,211.3460188,40.6088953,21.055777,176.3520736,151.1677748
260.41873,197.3958127,25.2083746,211.3367897,41.06077285,20.65807,176.7377427,151.5293681
260.0308,197.399692,25.200616,211.3397639,40.97185,20.729536,176.670156,151.46954
261.34827,197.3865173,25.2269654,211.3296633,41.14948715,20.611185,176.7753323,151.5483669
260.99185,197.3900815,25.219837,211.3323958,41.02049325,20.72414,176.6659415,151.4461045
260.13004,197.3986996,25.2026008,211.339003,41.0512098,20.654642,176.7440576,151.5414568
261.7376,197.382624,25.234752,211.3266784,41.246342,20.53185,176.850774,151.616022
261.50937,197.3849063,25.2301874,211.3284282,41.13786765,20.630054,176.7548523,151.5246649
261.0751,197.389249,25.221502,211.3317576,41.2034535,20.544926,176.844323,151.622821
261.54465,197.3845535,25.230893,211.3281577,41.37192025,20.397589,176.9869645,151.7560715
261.74152,197.3825848,25.2348304,211.3266483,41.4539134,20.324455,177.0581298,151.8232994
261.75662,197.3824338,25.2351324,211.3265326,41.4809199,20.298128,177.0843058,151.8491734
261.0364,197.389636,25.220728,211.3320543,41.162257,20.584381,176.805255,151.584527
260.93643,197.3906357,25.2187286,211.3328207,41.17639135,20.565748,176.8248877,151.6061591
262.29553,197.3770447,25.2459106,211.3224009,41.19003285,20.613266,176.7637787,151.5178681
262.00833,197.3799167,25.2401666,211.3246028,40.19234485,21.59803,175.7818867,150.5417201
261.74512,197.3825488,25.2349024,211.3266207,40.5180974,21.260433,176.1221158,150.8872134
261.31732,197.3868268,25.2263464,211.3299005,40.5303844,21.228895,176.1579318,150.9315854
262.29062,197.3770938,25.2458124,211.3224386,40.5737189,21.229359,176.1477348,150.9019224
261.79932,197.3820068,25.2359864,211.3262052,40.3025294,21.47844,175.9035668,150.6675804
261.5828,197.384172,25.231656,211.3278652,40.172368,21.598858,175.785314,150.553658
261.65036,197.3834964,25.2330072,211.3273472,40.4045132,21.369753,176.0137434,150.7807362
261.47107,197.3852893,25.2294214,211.3287218,40.36203115,21.404167,175.9811223,150.7517009
261.36334,197.3863666,25.2272668,211.3295477,40.0555303,21.70582,175.6805466,150.4532798
261.86206,197.3813794,25.2372412,211.3257242,40.1126767,21.671116,175.7102634,150.4730222
261.4797,197.385203,25.229594,211.3286556,39.6355135,22.131073,175.25413,150.024536
261.84613,197.3815387,25.2369226,211.3258463,39.53897885,22.244097,175.1374417,149.9005191
261.3228,197.386772,25.226456,211.3298585,39.70234,22.057186,175.329586,150.10313
261.71655,197.3828345,25.234331,211.3268398,39.72419175,22.053053,175.3297815,150.0954505
261.88687,197.3811313,25.2377374,211.325534,40.06136815,21.723541,175.6575903,150.4198529
261.36627,197.3863373,25.2273254,211.3295253,40.03366115,21.727821,175.6585163,150.4311909
261.87823,197.3812177,25.2375646,211.3256002,40.17959335,21.604927,175.7762907,150.5387261
261.64215,197.3835785,25.232843,211.3274102,40.18939375,21.584503,175.7990755,150.5662325
261.89014,197.3810986,25.2378028,211.3255089,40.4176723,21.367384,176.0137146,150.7759118
261.7046,197.382954,25.234092,211.3269314,40.408171,21.368536,176.014418,150.780326
261.14902,197.3885098,25.2229804,211.3311908,40.2944859,21.45722,175.9312898,150.7083094
260.9611,197.390389,25.219222,211.3326316,40.4280715,21.315178,176.075211,150.855989
260.80667,197.3919333,25.2161334,211.3338155,40.20288915,21.533411,175.8585223,150.6423889
261.1909,197.388091,25.223818,211.3308698,39.7916135,21.961977,175.426114,150.202296
260.70862,197.3929138,25.2141724,211.3345672,40.0777909,21.654097,175.7388168,150.5246444
261.00934,197.3899066,25.2201868,211.3322617,39.9911253,21.754295,175.6356116,150.4154248
260.83243,197.3916757,25.2166486,211.333618,39.87818735,21.859272,175.5324037,150.3157551
260.79852,197.3920148,25.2159704,211.333878,39.9304694,21.805464,175.5865508,150.3705804
260.62872,197.3937128,25.2125744,211.3351798,39.9159524,21.81234,175.5813728,150.3687984
261.09534,197.3890466,25.2219068,211.3316024,39.9047123,21.844578,175.5444686,150.3225618
261.91785,197.3808215,25.238357,211.3252965,39.53336025,22.252943,175.1278785,149.8895215
261.38745,197.3861255,25.227749,211.3293629,39.40445225,22.357983,175.0281425,149.8003935
260.18494,197.3981506,25.2036988,211.3385821,39.3201363,22.388186,175.0099646,149.8062658
258.09286,197.4190714,25.1618572,211.3546214,39.3951537,22.219025,175.2000464,150.0381892
259.35614,197.4064386,25.1871228,211.3449363,39.3119983,22.359028,175.0474106,149.8602878
258.57385,197.4142615,25.171477,211.3509338,39.29820725,22.337616,175.0766455,149.9051685
258.8204,197.411796,25.176408,211.3490436,39.378428,22.26849,175.143306,149.966898
258.90833,197.4109167,25.1781666,211.3483695,39.42870485,22.22217,175.1887467,150.0105801
258.3421,197.416579,25.166842,211.3527106,39.5001195,22.125275,175.291304,150.124462
258.43912,197.4156088,25.1687824,211.3519667,38.9959794,22.633781,174.7818278,149.6130454
258.6413,197.413587,25.172826,211.3504167,39.6641425,21.974716,175.438871,150.266045
259.1538,197.408462,25.183076,211.3464875,39.608975,22.052946,175.355516,150.17244
258.79947,197.4120053,25.1759894,211.3492041,39.88654615,21.75943,175.6525753,150.4765859
258.7292,197.412708,25.174584,211.3497428,39.456199,22.186615,175.226093,150.051509
258.5456,197.414544,25.170912,211.3511504,39.307522,22.32703,175.087514,149.916602
258.70044,197.4129956,25.1740088,211.3499633,39.3889408,22.252579,175.1604166,149.9864078
259.4729,197.405271,25.189458,211.3440411,39.3664355,22.309845,175.095426,149.905968
259.78162,197.4021838,25.1956324,211.3416742,39.6081149,22.082058,175.3201258,150.1244934
261.5883,197.384117,25.231766,211.327823,39.3863565,22.385117,174.999,149.767234
260.83215,197.3916785,25.216643,211.3336202,39.39454575,22.342901,175.0487775,149.8321345
260.11472,197.3988528,25.2022944,211.3391205,39.3842624,22.3209,175.0779528,149.8756584
260.47278,197.3952722,25.2094556,211.3363754,39.4383061,22.282969,175.1123032,149.9028476
260.1973,197.398027,25.203946,211.3384874,39.4493115,22.259567,175.13846,149.934514
260.38287,197.3961713,25.2076574,211.3370647,39.42271715,22.294512,175.1016593,149.8940019
261.55536,197.3844464,25.2311072,211.3280756,39.4750962,22.294895,175.0895514,149.8584442
260.12106,197.3987894,25.2024212,211.3390719,39.4518927,22.253555,175.1452344,149.9428132
260.33124,197.3966876,25.2066248,211.3374605,38.9403718,22.774534,174.6221536,149.4155288
260.18097,197.3981903,25.2036194,211.3386126,39.00326165,22.704882,174.6933083,149.4896889
260.45157,197.3954843,25.2090314,211.336538,38.80271065,22.91761,174.4778743,149.2688429
260.26822,197.3973178,25.2053644,211.3379436,38.8097029,22.902367,174.4949508,149.2895864
260.34842,197.3965158,25.2069684,211.3373288,38.8545469,22.861132,174.5353838,149.3284154
260.21136,197.3978864,25.2042272,211.3383796,38.7190212,22.99049,174.4073964,149.2031692
260.3563,197.396437,25.207126,211.3372684,38.7271055,22.988928,174.407509,149.200383
260.9429,197.390571,25.218858,211.3327711,38.8634555,22.878975,174.511596,149.292738
260.60855,197.3939145,25.212171,211.3353345,38.76431275,22.963072,174.4308425,149.2186715
260.37323,197.3962677,25.2074646,211.3371386,38.80999435,22.906801,174.4894667,149.2820021
260.6363,197.393637,25.212726,211.3351217,38.8813875,22.847246,174.546391,149.333665
260.5574,197.394426,25.211148,211.3357266,38.831246,22.893837,174.500589,149.289441
260.13266,197.3986734,25.2026532,211.3389829,38.7721127,22.933857,174.4648164,149.2621632
259.93173,197.4006827,25.1986346,211.3405234,38.74508785,22.95184,174.4488427,149.2502081
260.1828,197.398172,25.203656,211.3385985,38.877202,22.831024,174.567148,149.363492
260.42957,197.3957043,25.2085914,211.3367066,38.87627665,22.843054,174.5526503,149.3440589
260.2248,197.397752,25.204496,211.3382765,38.915276,22.79484,174.602912,149.398416
260.42517,197.3957483,25.2085034,211.3367404,38.93311665,22.786016,174.6097323,149.4012289
259.86588,197.4013412,25.1973176,211.3410283,38.8964256,22.797539,174.6038022,149.4064846
260.355,197.39645,25.2071,211.3372783,38.776892,22.939083,174.457367,149.250267
259.59158,197.4040842,25.1918316,211.3431312,38.5878541,23.093767,174.3103172,149.1184856
259.59045,197.4040955,25.191809,211.3431399,38.99277725,22.688793,174.7153025,149.5234935
259.56177,197.4043823,25.1912354,211.3433598,38.70042165,22.979858,174.4245243,149.2332889
259.48734,197.4051266,25.1897468,211.3439304,38.6493483,23.027582,174.3775446,149.1877978
258.87643,197.4112357,25.1775286,211.348614,38.63434035,23.015099,174.3961367,149.2186081
258.91278,197.4108722,25.1782556,211.3483354,38.3443651,23.30671,174.1041622,148.9259066
258.35068,197.4164932,25.1670136,211.3526448,38.4362326,23.189548,174.2269452,149.0599316
258.9892,197.410108,25.179784,211.3477495,38.676231,22.978283,174.431825,149.252041
258.61423,197.4138577,25.1722846,211.3506242,38.63180435,23.005836,174.4080217,149.2357371
259.07785,197.4092215,25.181557,211.3470698,38.60443325,23.05407,174.3551515,149.1735945
258.96414,197.4103586,25.1792828,211.3479416,38.6129293,23.040457,174.3699016,149.1906188
259.49377,197.4050623,25.1898754,211.3438811,38.79510665,22.882113,174.5229493,149.3330739
259.55557,197.4044443,25.1911114,211.3434073,38.61831365,23.061687,174.3427573,149.1516459
259.77905,197.4022095,25.195581,211.341694,38.54312125,23.146936,174.2552735,149.0596925
259.6573,197.403427,25.193146,211.3426274,38.4609535,23.223625,174.179802,148.986656
259.56064,197.4043936,25.1912128,211.3433684,39.5767318,22.103497,175.3008966,150.1096838
259.31937,197.4068063,25.1863874,211.3452182,39.82692865,21.842443,175.5643633,150.3779759
259.13605,197.4086395,25.182721,211.3466236,39.67849025,21.982632,175.4260075,150.2432865
259.68295,197.4031705,25.193659,211.3424307,39.29177775,22.393955,175.0092155,149.8155565
260.06314,197.3993686,25.2012628,211.3395159,39.4007193,22.302122,175.0972466,149.8959838
260.81747,197.3918253,25.2163494,211.3337327,39.53958915,22.197197,175.1946283,149.9782789
260.39178,197.3960822,25.2078356,211.3369964,39.3771341,22.340496,175.0555862,149.8477506
259.8004,197.401996,25.196008,211.3415303,39.40462,22.286398,175.115598,149.91959
259.1809,197.408191,25.183618,211.3462798,39.2853905,22.37775,175.030441,149.846823
260.42072,197.3957928,25.2084144,211.3367745,39.4059074,22.313025,175.0827678,149.8743534
259.9038,197.400962,25.198076,211.3407375,39.421129,22.274542,175.12642,149.928344
259.66592,197.4033408,25.1933184,211.3425613,39.4660234,22.218943,175.1843978,149.9910794
259.51996,197.4048004,25.1903992,211.3436803,39.4513492,22.227049,175.1777514,149.9873522
258.05533,197.4194467,25.1611066,211.3549091,39.37086285,22.241627,175.1778197,150.0167131
257.44748,197.4255252,25.1489496,211.3595693,39.3636226,22.221514,175.2040112,150.0550616
256.9054,197.430946,25.138108,211.3637253,39.09666,22.464083,174.966863,149.828755
257.89642,197.4210358,25.1579284,211.3561274,39.1162929,22.489046,174.9319898,149.7740614
257.54584,197.4245416,25.1509168,211.3588152,39.2062258,22.383337,175.0412046,149.8902878
257.897,197.42103,25.15794,211.356123,39.255603,22.349762,175.071268,149.913328
257.84967,197.4215033,25.1569934,211.3564859,39.27851515,22.32472,175.0967833,149.9397899
258.19482,197.4180518,25.1638964,211.3538397,39.2644849,22.354282,175.0637698,149.8998734
258.57254,197.4142746,25.1714508,211.3509439,39.4126043,22.22316,175.1911146,150.0196638
258.1167,197.418833,25.162334,211.3544386,39.3977735,22.217478,175.201355,150.039021
258.00287,197.4199713,25.1600574,211.3553113,39.59773715,22.012392,175.4075793,150.2475219
257.54214,197.4245786,25.1508428,211.3588436,39.5416383,22.047758,175.3768206,150.2259778
258.6525,197.413475,25.17305,211.3503308,39.5769425,22.06242,175.351055,150.178005
259.39404,197.4060596,25.1878808,211.3446457,39.5242578,22.148474,175.2575856,150.0697048
259.12415,197.4087585,25.182483,211.3467149,39.99615275,21.664434,175.7443245,150.5618415
259.2345,197.407655,25.18469,211.3458688,40.4203605,21.245192,176.162463,150.977773
259.3081,197.406919,25.186162,211.3453046,41.3272905,20.341574,177.065345,151.879183
259.0619,197.409381,25.181238,211.3471921,40.2513085,21.406477,176.002904,150.821666
258.94415,197.4105585,25.178883,211.3480949,40.28387475,21.368612,176.0419465,150.8630635
258.85455,197.4114545,25.177091,211.3487818,40.33369675,21.314758,176.0966965,150.9196055
259.22894,197.4077106,25.1845788,211.3459115,40.0376023,21.6277,175.7800106,150.5954318
257.85077,197.4214923,25.1570154,211.3564774,39.83179665,21.771488,175.6500043,150.4929889
258.32608,197.4167392,25.1665216,211.3528334,39.7739086,21.850765,175.5659742,150.3994526
258.8607,197.411393,25.177214,211.3487346,39.8789915,21.76974,175.641653,150.464439
259.19147,197.4080853,25.1838294,211.3461987,39.85782215,21.805794,175.6022913,150.4184619
258.77792,197.4122208,25.1755584,211.3493693,39.6889844,21.956022,175.4561988,150.2806404
259.2617,197.407383,25.185234,211.3456603,39.6979885,21.968788,175.438595,150.253361
259.0333,197.409667,25.180666,211.3474114,39.7178065,21.938692,175.470975,150.290309
259.2774,197.407226,25.185548,211.3455399,39.720135,21.947348,175.459878,150.27433
259.26843,197.4073157,25.1853686,211.3456087,39.72232535,21.944754,175.4625617,150.2771931
259.2761,197.407239,25.185522,211.3455499,39.4598665,22.207558,175.199681,150.014159
259.28955,197.4071045,25.185791,211.3454468,39.38272475,22.285305,175.1217995,149.9360085
259.1567,197.408433,25.183134,211.3464653,39.4344365,22.227615,175.180818,149.997684
258.8074,197.411926,25.176148,211.3491433,39.53008,22.116253,175.295673,150.119525
257.8699,197.421301,25.157398,211.3563308,39.5486075,22.055538,175.365763,150.208365
258.9562,197.410438,25.179124,211.3480025,40.305629,21.3474,176.063038,150.883914
258.98444,197.4101556,25.1796888,211.347786,39.8579968,21.796303,175.6138526,150.4341638
259.9755,197.400245,25.19951,211.3401878,39.8907425,21.808155,175.59209,150.39258
260.65036,197.3934964,25.2130072,211.3350139,40.8753362,20.85393,176.5395664,151.3265592
258.5391,197.414609,25.170782,211.3512002,40.6648695,20.96939,176.445219,151.274437
260.83237,197.3916763,25.2166474,211.3336185,40.65653165,21.080925,176.3107513,151.0941039
261.51593,197.3848407,25.2303186,211.3283779,40.62145385,21.146763,176.2380777,151.0077591
261.31094,197.3868906,25.2262188,211.3299495,40.5381553,21.220837,176.1660536,150.9398348
261.63336,197.3836664,25.2326672,211.3274776,41.1706812,20.60282,176.7808464,151.5481792
261.4648,197.385352,25.229296,211.3287699,42.009547,19.756369,177.628983,152.399687
260.66614,197.3933386,25.2133228,211.3348929,41.9163373,19.813639,177.5796996,152.3663768
260.42685,197.3957315,25.208537,211.3367275,41.80688825,19.91232,177.4834115,152.2748745
260.65408,197.3934592,25.2130816,211.3349854,41.8520796,19.877354,177.5161052,152.3030236
260.27008,197.3972992,25.2054016,211.3379294,41.8033766,19.908777,177.4885222,152.2831206
260.4884,197.395116,25.209768,211.3362556,41.549897,20.172081,177.223035,152.013267
260.68872,197.3931128,25.2137744,211.3347198,41.5461914,20.184801,177.2083118,151.9945374
260.162,197.39838,25.20324,211.338758,41.3709,20.33639,177.06199,151.85875
260.11688,197.3988312,25.2023376,211.3391039,40.8975066,20.807753,176.5910782,151.3887406
259.8623,197.401377,25.197246,211.3410557,40.9796995,20.714104,176.687273,151.490027
259.94815,197.4005185,25.198963,211.3403975,40.84249675,20.85517,176.5453485,151.3463855
260.3301,197.396699,25.206602,211.3374692,40.6875245,21.02733,176.369369,151.162767
260.24133,197.3975867,25.2048266,211.3381498,40.56131185,21.149548,176.2480387,151.0432121
259.33804,197.4066196,25.1867608,211.345075,40.4794278,21.190784,176.2158356,151.0290748
260.4534,197.395466,25.209068,211.3365239,40.451909,21.268494,176.126972,150.917904
260.7853,197.392147,25.215706,211.3339794,40.5519035,21.183435,176.208712,150.993006
260.697,197.39303,25.21394,211.3346563,40.530975,21.20039,176.19264,150.9787
260.4633,197.395367,25.209266,211.336448,40.3834485,21.3374,176.057967,150.848701
260.24417,197.3975583,25.2048834,211.338128,40.35656065,21.354427,176.0431313,150.8382479
260.10547,197.3989453,25.2021094,211.3391914,40.36603715,21.338709,176.0602363,150.8581269
260.3278,197.396722,25.206556,211.3374869,40.003021,21.71173,175.684992,150.478436
261.2868,197.387132,25.225736,211.3301345,40.156063,21.601843,175.785289,150.559553
260.6193,197.393807,25.212386,211.335252,40.0889605,21.638908,175.754899,150.542513
260.301,197.39699,25.20602,211.3376923,40.148691,21.564854,175.832136,150.626116
260.14545,197.3985455,25.202909,211.3388849,40.12204225,21.584503,175.8140425,150.6111335
260.30093,197.3969907,25.2060186,211.3376929,40.10320385,21.610338,175.7866527,150.5806341
260.43253,197.3956747,25.2086506,211.3366839,39.99367585,21.725788,175.6698867,150.4612361
259.9932,197.400068,25.199864,211.3400521,39.942978,21.756716,175.643352,150.443488
259.83676,197.4016324,25.1967352,211.3412515,39.9338192,21.758835,175.6427974,150.4460622
260.4966,197.395034,25.209932,211.3361927,39.955013,21.767334,175.6277,150.417768
260.55716,197.3944284,25.2111432,211.3357284,39.8899152,21.835157,175.5592714,150.3481282
260.33804,197.3966196,25.2067608,211.3374084,39.9950278,21.720184,175.6764356,150.4696748
260.21945,197.3978055,25.204389,211.3383176,39.88371325,21.826162,175.5716435,150.3672545
260.42484,197.3957516,25.2084968,211.3367429,39.8425498,21.876568,175.5191836,150.3106868
259.94678,197.4005322,25.1989356,211.340408,39.9066831,21.790922,175.6096102,150.4106746
260.21896,197.3978104,25.2043792,211.3383213,39.8991922,21.810661,175.5871494,150.3827702
260.75677,197.3924323,25.2151354,211.3341981,39.85716465,21.87689,175.5155423,150.3004069
260.406,197.39594,25.20812,211.3368873,39.751465,21.966805,175.429135,150.221015
259.99045,197.4000955,25.199809,211.3400732,39.69231325,22.007257,175.3928385,150.1930295
259.78897,197.4021103,25.1957794,211.3416179,39.64734265,22.043161,175.3589493,150.1631699
259.55792,197.4044208,25.1911584,211.3433893,39.9165414,21.763565,175.6408558,150.4496974
260.15796,197.3984204,25.2031592,211.338789,40.8646652,20.842443,176.5559774,151.3528182
262.11398,197.3788602,25.2422796,211.3237928,40.1769131,21.618216,175.7606442,150.5183646
260.81372,197.3918628,25.2162744,211.3337615,40.0181304,21.718487,175.6733758,150.4571014
262.3398,197.376602,25.246796,211.3220615,40.004788,21.800503,175.576099,150.329303
260.66754,197.3933246,25.2133508,211.3348822,39.9307533,21.799286,175.5940386,150.3806878
261.32986,197.3867014,25.2265972,211.3298044,40.0018827,21.757961,175.6287404,150.4021432
259.13147,197.4086853,25.1826294,211.3466587,39.87021615,21.7907,175.6179853,150.4353559
260.11102,197.3988898,25.2022204,211.3391488,39.8412929,21.863703,175.5351868,150.3329664
260.03336,197.3996664,25.2006672,211.3397442,39.9443312,21.75717,175.6424964,150.4418292
260.54694,197.3945306,25.2109388,211.3358068,39.9508013,21.773811,175.6207196,150.4097808
260.3138,197.396862,25.206276,211.3375942,40.054894,21.659227,175.737635,150.531359
260.4391,197.395609,25.208782,211.3366336,40.0214825,21.698277,175.697332,150.48855
260.1172,197.398828,25.202344,211.3391015,40.244012,21.461262,175.937566,150.735222
260.27835,197.3972165,25.205567,211.337866,40.08259875,21.629927,175.7672895,150.5617225
260.53778,197.3946222,25.2107556,211.335877,40.2163591,21.507841,175.8867812,150.6760256
260.81445,197.3918555,25.216289,211.3337559,40.11164025,21.62501,175.7668455,150.5505565
261.09824,197.3890176,25.2219648,211.3315802,40.0086608,21.74076,175.6482576,150.4262928
260.7433,197.392567,25.214866,211.3343014,39.9454445,21.788004,175.604563,150.389697
259.50644,197.4049356,25.1901288,211.343784,39.9341868,21.743603,175.6613326,150.4712038
260.03558,197.3996442,25.2007116,211.3397272,39.7113651,21.990236,175.4094082,150.2086966
260.0188,197.399812,25.200376,211.3398559,39.843856,21.85699,175.542822,150.342446
259.78336,197.4021664,25.1956672,211.3416609,40.0394242,21.650827,175.7513394,150.5556722
259.69266,197.4030734,25.1938532,211.3423563,39.9100257,21.776144,175.6269294,150.4330762
259.40436,197.4059564,25.1880872,211.3445666,39.8776222,21.795574,175.6103824,150.4222952
259.03693,197.4096307,25.1807386,211.3473835,39.78364385,21.873018,175.5366127,150.3558741
258.6416,197.413584,25.172832,211.3504144,39.724319,21.914553,175.499031,150.326199
258.12527,197.4187473,25.1625054,211.3543729,39.70571715,21.90992,175.5088273,150.3463219
259.06564,197.4093436,25.1813128,211.3471634,39.8354438,21.82251,175.5868336,150.4055208
258.70804,197.4129196,25.1741608,211.349905,39.6789998,21.962862,175.4500576,150.2758968
260.2516,197.397484,25.205032,211.3380711,39.866906,21.844416,175.553068,150.348036
259.90982,197.4009018,25.1981964,211.3406914,39.8171349,21.878807,175.5220948,150.3238984
259.96176,197.4003824,25.1992352,211.3402932,39.8522492,21.84603,175.5543524,150.3551172
259.34607,197.4065393,25.1869214,211.3450135,39.87235315,21.79822,175.6083193,150.4213979
256.66364,197.4333636,25.1332728,211.3655788,39.7645038,21.78536,175.6480036,150.5147308
257.23788,197.4276212,25.1447576,211.3611763,39.7566106,21.819094,175.6085272,150.4637696
257.72812,197.4227188,25.1545624,211.3574177,39.8386634,21.759102,175.6636168,150.5090544
257.1832,197.428168,25.143664,211.3615955,39.717081,21.856163,175.572005,150.428341
257.16293,197.4283707,25.1432586,211.3617509,39.77293685,21.799395,175.6289757,150.4857171
258.02267,197.4197733,25.1604534,211.3551595,39.78590315,21.825117,175.5946563,150.4342029
260.79947,197.3920053,25.2159894,211.3338707,40.09196415,21.644012,175.7479933,150.5320039
259.7654,197.402346,25.195308,211.3417986,39.83485,21.854593,175.547753,150.352445
259.94305,197.4005695,25.198861,211.3404366,40.18820225,21.509235,175.8913345,150.6924735
259.53094,197.4046906,25.1906188,211.3435961,39.8345093,21.844383,175.5603076,150.3696888
259.62683,197.4037317,25.1925366,211.342861,40.10232235,21.580885,175.8228467,150.6303101
259.1637,197.408363,25.183274,211.3464116,39.9773365,21.68503,175.723333,150.540059
259.66965,197.4033035,25.193393,211.3425327,40.22988025,21.455254,175.9480495,150.7546565
259.34787,197.4065213,25.1869574,211.3449997,40.34034415,21.33031,176.0762113,150.8892539
259.61,197.4039,25.1922,211.34299,40.3416,21.34085,176.06305,150.87085
259.0579,197.409421,25.181158,211.3472228,40.2891015,21.368504,176.040917,150.859759
258.82767,197.4117233,25.1765534,211.3489879,40.30342515,21.34382,176.0679033,150.8913499
258.84888,197.4115112,25.1769776,211.3488253,40.1449156,21.503284,175.9082272,150.7312496
259.28513,197.4071487,25.1857026,211.3454807,40.14439485,21.523436,175.8837127,150.6980101
258.8888,197.411112,25.177776,211.3485192,40.129698,21.520298,175.890814,150.713038
258.98822,197.4101178,25.1797644,211.347757,40.1585609,21.495909,175.9142088,150.7344444
258.9323,197.410677,25.178646,211.3481857,40.0404765,21.611477,175.7992,150.620554
259.96063,197.4003937,25.1992126,211.3403018,40.14374635,21.554482,175.8459117,150.6466991
259.42468,197.4057532,25.1884936,211.3444108,40.1482256,21.525885,175.8798682,150.6913746
259.55817,197.4044183,25.1911634,211.3433874,40.32387265,21.356245,176.0481733,150.8570099
259.20206,197.4079794,25.1840412,211.3461175,40.3173007,21.346792,176.0611874,150.8771462
259.51312,197.4048688,25.1902624,211.3437327,40.3435284,21.334562,176.0703068,150.8800444
259.4765,197.405235,25.18953,211.3440135,40.1090595,21.567383,175.837852,150.648322
259.52545,197.4047455,25.190509,211.3436382,40.08495225,21.593693,175.8110525,150.6205435
259.68646,197.4031354,25.1937292,211.3424038,39.8590607,21.82683,175.5763054,150.3825762
259.57166,197.4042834,25.1914332,211.3432839,39.8875427,21.793182,175.6111014,150.4196682
258.9967,197.410033,25.179934,211.347692,39.7842935,21.870558,175.539475,150.359541
259.49243,197.4050757,25.1898486,211.3438914,39.77260735,21.904552,175.5005237,150.3106751
259.65543,197.4034457,25.1931086,211.3426417,39.80999035,21.874504,175.5289417,150.3358331
259.25854,197.4074146,25.1851708,211.3456845,39.8244183,21.842216,175.5651986,150.3800278
259.66806,197.4033194,25.1933612,211.3425449,39.8682327,21.81683,175.5864894,150.3931282
259.51306,197.4048694,25.1902612,211.3437332,39.8848457,21.793242,175.6116274,150.4213662
259.4436,197.405564,25.188872,211.3442657,40.039862,21.6351,175.770464,150.581592
259.47882,197.4052118,25.1895764,211.3439957,40.1434809,21.533066,175.8721458,150.6825694
259.4298,197.405702,25.188596,211.3443715,40.167387,21.506954,175.898748,150.710152
260.1506,197.398494,25.203012,211.3388454,40.186727,21.52005,175.878444,150.675432
260.0354,197.399646,25.200708,211.3397286,40.205886,21.495707,175.903939,150.703231
259.7505,197.402495,25.19501,211.3419128,40.1895465,21.499226,175.903269,150.708259
259.82227,197.4017773,25.1964454,211.3413626,40.24599015,21.446012,175.9557653,150.7593199
260.00635,197.3999365,25.200127,211.3399513,40.22277575,21.47751,175.9224265,150.7222995
259.2756,197.407244,25.185512,211.3455537,40.107553,21.559849,175.847395,150.661883
259.2968,197.407032,25.185936,211.3453912,40.142686,21.52567,175.881362,150.695426
258.7826,197.412174,25.175652,211.3493334,40.248981,21.396236,176.015938,150.840286
259.47787,197.4052213,25.1895574,211.344003,40.47500015,21.201504,176.2037173,151.0141599
259.5576,197.404424,25.191152,211.3433917,41.202637,20.477455,176.926969,151.735817
259.61588,197.4038412,25.1923176,211.3429449,40.7200986,20.962616,176.4412252,151.2489076
259.5475,197.404525,25.19095,211.3434692,40.8361675,20.84347,176.561055,151.370105
259.09424,197.4090576,25.1818848,211.3469442,41.0059448,20.653296,176.7557616,151.5738768
258.7481,197.412519,25.174962,211.3495979,40.9676585,20.676006,176.736513,151.561551
259.66058,197.4033942,25.1932116,211.3426022,41.0902301,20.594496,176.8088982,151.6156866
259.29422,197.4070578,25.1858844,211.345411,41.1265999,20.54164,176.8654178,151.6795334
259.63422,197.4036578,25.1926844,211.3428043,40.9518349,20.731705,176.6719528,151.4792684
259.31516,197.4068484,25.1863032,211.3452504,41.0273632,20.641819,176.7650294,151.5787262
258.99066,197.4100934,25.1798132,211.3477383,40.9997597,20.65482,176.7552734,151.5754602
259.40613,197.4059387,25.1881226,211.344553,40.91956585,20.75371,176.6522287,151.4641061
259.1268,197.408732,25.182536,211.3466945,41.189663,20.471043,176.937689,151.755153
259.21854,197.4078146,25.1843708,211.3459912,41.0464963,20.618338,176.7894766,151.6051058
258.37262,197.4162738,25.1674524,211.3524766,40.9114979,20.71527,176.7010038,151.5335514
256.97375,197.4302625,25.139475,211.3632013,40.70562875,20.85819,176.5720725,151.4325975
257.69724,197.4230276,25.1539448,211.3576545,40.6917818,20.904594,176.5184336,151.3644888
257.66223,197.4233777,25.1532446,211.3579229,40.58697435,21.007826,176.4155517,151.2623071
257.96823,197.4203177,25.1593646,211.3555769,40.66276535,20.945805,176.4745127,151.3151481
257.66763,197.4233237,25.1533526,211.3578815,40.55565435,21.039389,176.3839347,151.2305821
257.09967,197.4290033,25.1419934,211.3622359,40.58091215,20.988573,176.4404303,151.2984369
256.40488,197.4359512,25.1280976,211.3675626,40.5571446,20.981075,176.4548762,151.3267786
257.02515,197.4297485,25.140503,211.3628072,40.47230775,21.093824,176.3359245,151.1954215
256.1105,197.438895,25.12221,211.3698195,40.2488765,21.276096,176.162799,151.040589
255.90671,197.4409329,25.1181342,211.3713819,40.05803495,21.457767,175.9831659,150.8650317
256.41367,197.4358633,25.1282734,211.3674952,40.12893515,21.40968,176.0261833,150.8979099
